"site","year","n_year","flow_metric","current_value","reference_value","deltaH","water_year_type","site.year"
"412WE0563",2006,NA,"Wet_BFL_Mag_10",2.1897375,2.190775,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"Wet_BFL_Mag_50",3.2445208335,3.245521,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"Wet_Tim",22,22,0,"Wet","412WE0563_2006"
"412WE0563",NA,23,"Peak_10",86.61664167,86.456733336,0.16,NA,"412WE0563_NA"
"412WE0563",NA,23,"Peak_2",5.686,5.687,0,NA,"412WE0563_NA"
"412WE0563",NA,23,"Peak_5",6.8067250002,6.6,0.21,NA,"412WE0563_NA"
"412WE0896",2000,NA,"DS_Dur_WS",233,226,7,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"DS_Mag_50",28.6435,28.69731,-0.05,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"DS_Mag_90",29.42773333,29.327,0.1,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"DS_Tim",252,254,-2,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"SP_Dur",76,78,-2,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"SP_Mag",41.60745833,41.70196,-0.09,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"SP_ROC",0.00359172219579639,0.00359003166330725,0,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"SP_Tim",176,176,0,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"Wet_BFL_Dur",78,79,-1,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"Wet_BFL_Mag_10",21.9484,21.956954,-0.01,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"Wet_BFL_Mag_50",23.306479165,23.33813,-0.03,"Moderate","412WE0896_2000"
"412WE0896",2000,NA,"Wet_Tim",98,97,1,"Moderate","412WE0896_2000"
"412WE0896",2006,NA,"DS_Tim",298,298,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Peak_Dur_2",35,36,-1,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Peak_Fre_2",1,1,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Peak_Tim_2",185,185,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"SP_Dur",97,97,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"SP_Mag",72.496375,72.66112,-0.16,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"SP_ROC",0.0112731048085443,0.0112721151647874,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"SP_Tim",201,201,0,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Wet_BFL_Dur",34,33,1,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Wet_BFL_Mag_10",11.445779169,11.501138,-0.06,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Wet_BFL_Mag_50",42.042020835,40.30358,1.74,"Moderate","412WE0896_2006"
"412WE0896",2006,NA,"Wet_Tim",167,168,-1,"Moderate","412WE0896_2006"
"412WE0896",2011,NA,"DS_Tim",264,264,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Peak_Dur_2",59,59,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Peak_Fre_2",2,2,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Peak_Tim_2",131.5,131.5,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"SP_Dur",164,164,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"SP_Mag",125.8140833,126.0997,-0.29,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"SP_ROC",0.0212379837445324,0.0213288286742218,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"SP_Tim",100,100,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Wet_BFL_Dur",30,30,0,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Wet_BFL_Mag_10",5.7396916667,5.7527875,-0.01,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Wet_BFL_Mag_50",121.9746875,121.73835,0.24,"Wet","412WE0896_2011"
"412WE0896",2011,NA,"Wet_Tim",70,70,0,"Wet","412WE0896_2011"
"412WE0896",NA,23,"Peak_10",451.91335836,442.19989336,9.71,NA,"412WE0896_NA"
"412WE0896",NA,23,"Peak_2",48.334875,47.78841667,0.55,NA,"412WE0896_NA"
"412WE0896",NA,23,"Peak_5",148.69720002,146.409,2.29,NA,"412WE0896_NA"
"481S05856",1996,NA,"Peak_Dur_2",365,365,0,"Moderate","481S05856_1996"
"481S05856",1996,NA,"Peak_Fre_2",1,1,0,"Moderate","481S05856_1996"
"481S05856",1996,NA,"Peak_Tim_2",0,0,0,"Moderate","481S05856_1996"
"481S05856",1998,NA,"DS_Tim",343,343,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Dur_10",204,220,-16,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Dur_2",365,365,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Dur_5",222,220,2,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Fre_10",1,1,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Fre_2",1,1,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Fre_5",2,1,1,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Tim_10",145,145,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Tim_2",0,0,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Peak_Tim_5",140,145,-5,"Wet","481S05856_1998"
"481S05856",1998,NA,"SP_Dur",107,107,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"SP_Mag",27.53095833,27.61629167,-0.09,"Wet","481S05856_1998"
"481S05856",1998,NA,"SP_ROC",0.0136790859147127,0.0136765179092099,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"SP_Tim",236,236,0,"Wet","481S05856_1998"
"481S05856",1998,NA,"Wet_BFL_Dur",105,104,1,"Wet","481S05856_1998"
"481S05856",1998,NA,"Wet_BFL_Mag_10",0.764433333,0,0.76,"Wet","481S05856_1998"
"481S05856",1998,NA,"Wet_BFL_Mag_50",13.36154167,13.422604165,-0.06,"Wet","481S05856_1998"
"481S05856",1998,NA,"Wet_Tim",131,132,-1,"Wet","481S05856_1998"
"481S05856",2000,NA,"Peak_Dur_2",365,365,0,"Wet","481S05856_2000"
"481S05856",2000,NA,"Peak_Fre_2",1,1,0,"Wet","481S05856_2000"
"481S05856",2000,NA,"Peak_Tim_2",0,0,0,"Wet","481S05856_2000"
"481S05856",NA,23,"Peak_10",3.200833333,0.679458359999998,2.52,NA,"481S05856_NA"
"481S05856",NA,23,"Peak_2",0,0,0,NA,"481S05856_NA"
"481S05856",NA,23,"Peak_5",0.966066667000001,0.0361666668,0.93,NA,"481S05856_NA"
"722ABSPPC",1997,NA,"Peak_Dur_2",196,365,-169,"Dry","722ABSPPC_1997"
"722ABSPPC",1997,NA,"Peak_Fre_2",1,1,0,"Dry","722ABSPPC_1997"
"722ABSPPC",1997,NA,"Peak_Tim_2",0,0,0,"Dry","722ABSPPC_1997"
"722ABSPPC",1998,NA,"DS_Tim",217,217,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Dur_10",5,6,-1,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Dur_2",221,365,-144,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Dur_5",206,206,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Fre_10",1,1,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Fre_2",3,1,2,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Fre_5",2,2,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Tim_10",179,179,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Tim_2",136,0,136,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Peak_Tim_5",162,162,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"SP_Dur",20,20,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"SP_Mag",29.11866667,29.060625,0.06,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"SP_ROC",0.104828189634415,0.104835439156153,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"SP_Tim",197,197,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Wet_BFL_Dur",65,65,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Wet_BFL_Mag_10",0.0873166668,0.079,0.01,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Wet_BFL_Mag_50",2.90875,2.909708333,0,"Wet","722ABSPPC_1998"
"722ABSPPC",1998,NA,"Wet_Tim",132,132,0,"Wet","722ABSPPC_1998"
"722ABSPPC",2000,NA,"Peak_Dur_2",211,365,-154,"Dry","722ABSPPC_2000"
"722ABSPPC",2000,NA,"Peak_Fre_2",1,1,0,"Dry","722ABSPPC_2000"
"722ABSPPC",2000,NA,"Peak_Tim_2",0,0,0,"Dry","722ABSPPC_2000"
"722ABSPPC",2006,NA,"Peak_Dur_2",365,365,0,"Moderate","722ABSPPC_2006"
"722ABSPPC",2006,NA,"Peak_Fre_2",1,1,0,"Moderate","722ABSPPC_2006"
"722ABSPPC",2006,NA,"Peak_Tim_2",0,0,0,"Moderate","722ABSPPC_2006"
"722ABSPPC",2007,NA,"Peak_Dur_2",42,365,-323,"Dry","722ABSPPC_2007"
"722ABSPPC",2007,NA,"Peak_Fre_2",1,1,0,"Dry","722ABSPPC_2007"
"722ABSPPC",2007,NA,"Peak_Tim_2",0,0,0,"Dry","722ABSPPC_2007"
"722ABSPPC",NA,23,"Peak_10",45.152408336,45.1377499974,0.01,NA,"722ABSPPC_NA"
"722ABSPPC",NA,23,"Peak_2",0.227625,0.038,0.19,NA,"722ABSPPC_NA"
"722ABSPPC",NA,23,"Peak_5",1.3010333334,1.301425,0,NA,"722ABSPPC_NA"
"722PS0535",2002,NA,"Peak_Dur_2",1,1,0,"Dry","722PS0535_2002"
"722PS0535",2002,NA,"Peak_Fre_2",1,1,0,"Dry","722PS0535_2002"
"722PS0535",2002,NA,"Peak_Tim_2",0,0,0,"Dry","722PS0535_2002"
"722PS0535",NA,23,"Peak_10",2,2,0,NA,"722PS0535_NA"
"722PS0535",NA,23,"Peak_2",0.667458333,0.6674583,0,NA,"722PS0535_NA"
"722PS0535",NA,23,"Peak_5",2,2,0,NA,"722PS0535_NA"
"722PS0611",1995,NA,"DS_Tim",226,226,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Dur_10",14,14,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Dur_2",248,248,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Dur_5",167,167,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Fre_10",2,2,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Fre_2",1,1,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Fre_5",2,2,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Tim_10",146,146,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Tim_2",117,117,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Peak_Tim_5",126.5,126.5,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"SP_Dur",60,60,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"SP_Mag",598.10425,593.7912083,4.31,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"SP_ROC",0.0461654040513684,0.0461649847116269,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"SP_Tim",166,166,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Wet_BFL_Dur",44,44,0,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Wet_BFL_Mag_10",12.314525,12.355895831,-0.04,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Wet_BFL_Mag_50",183.20810415,183.82535415,-0.62,"Wet","722PS0611_1995"
"722PS0611",1995,NA,"Wet_Tim",122,122,0,"Wet","722PS0611_1995"
"722PS0611",1998,NA,"DS_Tim",253,253,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Dur_10",10,10,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Dur_2",235,331,-96,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Dur_5",232,232,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Fre_10",5,5,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Fre_2",1,2,-1,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Fre_5",2,2,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Tim_10",146,146,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Tim_2",130,65.5,64.5,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Peak_Tim_5",133.5,133.5,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"SP_Dur",53,53,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"SP_Mag",319.6944167,316.9214167,2.77,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"SP_ROC",0.032840858935448,0.0328410697711868,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"SP_Tim",200,200,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Wet_BFL_Dur",78,78,0,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Wet_BFL_Mag_10",10.255908331,2.867520833,7.39,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Wet_BFL_Mag_50",270.19427085,271.104625,-0.91,"Wet","722PS0611_1998"
"722PS0611",1998,NA,"Wet_Tim",122,122,0,"Wet","722PS0611_1998"
"722PS0611",NA,23,"Peak_10",384.15180836,380.6014,3.55,NA,"722PS0611_NA"
"722PS0611",NA,23,"Peak_2",5.234625,3.050583,2.18,NA,"722PS0611_NA"
"722PS0611",NA,23,"Peak_5",26.025091668,26.112766668,-0.09,NA,"722PS0611_NA"
"801CE0152",2005,NA,"DS_Dur_WS",248,249,-1,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"DS_Mag_50",0.4672083335,0.4674167,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"DS_Mag_90",0.8039333331,0.81206664,-0.01,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"DS_Tim",279,276,3,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Dur_10",74,81,-7,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Dur_2",135,153,-18,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Dur_5",82,94,-12,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Fre_10",6,1,5,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Fre_2",2,2,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Fre_5",5,2,3,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Tim_10",91.5,92,-0.5,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Tim_2",54,54,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Peak_Tim_5",89,58.5,30.5,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"SP_Dur",132,128,4,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"SP_Mag",14.49345833,13.84079,0.65,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"SP_ROC",0.0212516404279653,0.0213254747472323,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"SP_Tim",147,148,-1,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Wet_BFL_Dur",140,140,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Wet_BFL_Mag_10",1.9609916667,1.9816705,-0.02,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Wet_BFL_Mag_50",5.813708333,5.8112705,0,"Wet","801CE0152_2005"
"801CE0152",2005,NA,"Wet_Tim",7,8,-1,"Wet","801CE0152_2005"
"801CE0152",2008,NA,"DS_Dur_WS",221,206,15,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"DS_Mag_50",1.659208333,1.6590415,0,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"DS_Mag_90",1.952208333,1.831854,0.12,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"DS_Tim",259,262,-3,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"SP_Dur",124,126,-2,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"SP_Mag",3.255083333,3.257875,0,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"SP_ROC",0.00379680289784416,0.00351727427188898,0,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"SP_Tim",135,136,-1,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"Wet_BFL_Dur",38,41,-3,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"Wet_BFL_Mag_10",1.871,1.892,-0.02,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"Wet_BFL_Mag_50",1.9567291665,1.893,0.06,"Moderate","801CE0152_2008"
"801CE0152",2008,NA,"Wet_Tim",97,95,2,"Moderate","801CE0152_2008"
"801CE0152",2009,NA,"DS_Dur_WS",148,148,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"DS_Mag_50",0.8660208335,0.8686875,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"DS_Mag_90",1.0435000001,1.0427249,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"DS_Tim",300,301,-1,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Peak_Dur_2",36,47,-11,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Peak_Fre_2",1,1,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Peak_Tim_2",131,131,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"SP_Dur",149,149,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"SP_Mag",6.240791667,6.189708,0.05,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"SP_ROC",0.0107177652686189,0.0106042425779958,0,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"SP_Tim",151,152,-1,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Wet_BFL_Dur",37,50,-13,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Wet_BFL_Mag_10",1.7219583332,1.7445461,-0.02,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Wet_BFL_Mag_50",4.495041667,2.01475,2.48,"Dry","801CE0152_2009"
"801CE0152",2009,NA,"Wet_Tim",114,102,12,"Dry","801CE0152_2009"
"801CE0152",2010,NA,"DS_Dur_WS",137,139,-2,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"DS_Mag_50",0.509166667,0.515,-0.01,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"DS_Mag_90",0.5488416668,0.55590836,-0.01,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"DS_Tim",290,289,1,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"SP_Dur",150,148,2,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"SP_Mag",2.502583333,2.484708,0.02,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"SP_ROC",0.00859541869131006,0.00885121286062868,0,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"SP_Tim",140,141,-1,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"Wet_BFL_Dur",58,58,0,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"Wet_BFL_Mag_10",0.691966667,0.69532082,0,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"Wet_BFL_Mag_50",1.1200833335,0.8145208,0.31,"Moderate","801CE0152_2010"
"801CE0152",2010,NA,"Wet_Tim",82,83,-1,"Moderate","801CE0152_2010"
"801CE0152",NA,23,"Peak_10",8.2710666666,7.2341833334,1.04,NA,"801CE0152_NA"
"801CE0152",NA,23,"Peak_2",4.385833333,3.646583,0.74,NA,"801CE0152_NA"
"801CE0152",NA,23,"Peak_5",7.6146916668,6.4115,1.2,NA,"801CE0152_NA"
"801LYC271",2008,NA,"DS_Tim",237,239,-2,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Dur_2",365,365,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Dur_5",5,4,1,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Fre_2",1,1,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Fre_5",1,1,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Tim_2",0,0,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Peak_Tim_5",146,147,-1,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"SP_Dur",77,79,-2,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"SP_Mag",15.58783333,15.63392,-0.05,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"SP_ROC",0.0248635981441708,0.0242731149191263,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"SP_Tim",160,160,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Wet_BFL_Dur",54,36,18,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Wet_BFL_Mag_10",0.0232124999,0.023,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Wet_BFL_Mag_50",0.0291458335,0.0254375,0,"Moderate","801LYC271_2008"
"801LYC271",2008,NA,"Wet_Tim",106,124,-18,"Moderate","801LYC271_2008"
"801LYC271",2009,NA,"Peak_Dur_2",365,365,0,"Moderate","801LYC271_2009"
"801LYC271",2009,NA,"Peak_Fre_2",1,1,0,"Moderate","801LYC271_2009"
"801LYC271",2009,NA,"Peak_Tim_2",0,0,0,"Moderate","801LYC271_2009"
"801LYC271",2010,NA,"DS_Dur_WS",185,185,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"DS_Mag_50",1.82475,1.830167,-0.01,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"DS_Mag_90",3.3322416668,3.3421,-0.01,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"DS_Tim",251,251,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Dur_10",3,3,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Dur_2",365,365,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Dur_5",26,26,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Fre_10",1,1,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Fre_2",1,1,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Fre_5",1,1,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Tim_10",150,150,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Tim_2",0,0,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Peak_Tim_5",149,149,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"SP_Dur",88,88,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"SP_Mag",42.05733333,42.18192,-0.12,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"SP_ROC",0.0215918571666944,0.0216326068873732,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"SP_Tim",163,163,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Wet_BFL_Dur",40,42,-2,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Wet_BFL_Mag_10",0.011,0.011,0,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Wet_BFL_Mag_50",3.4977083335,3.0529165,0.44,"Wet","801LYC271_2010"
"801LYC271",2010,NA,"Wet_Tim",123,121,2,"Wet","801LYC271_2010"
"801LYC271",2011,NA,"DS_Tim",300,300,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Dur_10",64,64,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Dur_2",365,365,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Dur_5",150,151,-1,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Fre_10",3,3,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Fre_2",1,1,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Fre_5",2,2,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Tim_10",148,148,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Tim_2",0,0,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Peak_Tim_5",112,112,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"SP_Dur",119,119,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"SP_Mag",128.2913333,128.6715,-0.38,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"SP_ROC",0.0130912852530392,0.0130921391987481,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"SP_Tim",181,181,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Wet_BFL_Dur",111,111,0,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Wet_BFL_Mag_10",12.10258333,0.8764583,11.23,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Wet_BFL_Mag_50",52.41208333,52.56737,-0.16,"Wet","801LYC271_2011"
"801LYC271",2011,NA,"Wet_Tim",70,70,0,"Wet","801LYC271_2011"
"801LYC271",NA,23,"Peak_10",58.989858336,58.809108,0.18,NA,"801LYC271_NA"
"801LYC271",NA,23,"Peak_2",0,0,0,NA,"801LYC271_NA"
"801LYC271",NA,23,"Peak_5",20.87290833,20.789342,0.08,NA,"801LYC271_NA"
"801MIC042",1998,NA,"DS_Tim",249,290,-41,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Dur_10",2,19,-17,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Dur_2",6,365,-359,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Dur_5",4,218,-214,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Fre_10",2,2,0,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Fre_2",6,1,5,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Fre_5",4,1,3,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Tim_10",145,140,5,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Tim_2",141,0,141,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Peak_Tim_5",141,136,5,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"SP_Dur",21,104,-83,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"SP_Mag",588.9007917,67.74716667,521.15,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"SP_ROC",0.0157316333549021,0.015778555006482,0,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"SP_Tim",228,186,42,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Wet_BFL_Dur",127,64,63,"Wet","801MIC042_1998"
"801MIC042",1998,NA,"Wet_BFL_Mag_10",4.3498333332,5.5511291668,-1.2,"Wet","801MIC042_1998"
