site,summary.statistic,n_year,flow_metric,current_value,reference_value,deltaH,notes,site.year
403S01536,mean,6,Peak_Fre_10,NA,NA,0,NA,NA
403S01536,min,6,Peak_Fre_2,1,1,0,"Wet, 1993",403S01536_1993
403S01536,median,6,Peak_Fre_2,1,1,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Peak_Fre_2,1,1,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Peak_Fre_2,NA,NA,0,NA,NA
403S01536,min,6,Peak_Fre_5,1,1,0,"Wet, 1993",403S01536_1993
403S01536,median,6,Peak_Fre_5,1,1,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Peak_Fre_5,1,1,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Peak_Fre_5,NA,NA,0,NA,NA
403S01536,min,6,Peak_Tim_10,123,123,0,"Wet, 1993",403S01536_1993
403S01536,median,6,Peak_Tim_10,123,123,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Peak_Tim_10,123,123,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Peak_Tim_10,NA,NA,0,NA,NA
403S01536,min,6,Peak_Tim_2,123,123,0,"Wet, 1993",403S01536_1993
403S01536,median,6,Peak_Tim_2,123,123,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Peak_Tim_2,123,123,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Peak_Tim_2,NA,NA,0,NA,NA
403S01536,min,6,Peak_Tim_5,123,123,0,"Wet, 1993",403S01536_1993
403S01536,median,6,Peak_Tim_5,123,123,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Peak_Tim_5,123,123,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Peak_Tim_5,NA,NA,0,NA,NA
403S01536,min,6,SP_Dur,145,118,27,"Wet, 1993",403S01536_1993
403S01536,median,6,SP_Dur,145,118,27,"Moderate, 2006",403S01536_2006
403S01536,max,6,SP_Dur,175,141,34,"Moderate, 2008",403S01536_2008
403S01536,mean,6,SP_Dur,NA,NA,29.33333333,NA,NA
403S01536,min,6,SP_Mag,5,5,0,"Wet, 1993",403S01536_1993
403S01536,median,6,SP_Mag,5,5,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,SP_Mag,5,5,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,SP_Mag,NA,NA,0,NA,NA
403S01536,min,6,SP_ROC,0.595238095,0.625,-0.03,"Wet, 1993",403S01536_1993
403S01536,median,6,SP_ROC,0.595238095,0.625,-0.03,"Moderate, 2006",403S01536_2006
403S01536,max,6,SP_ROC,0.483893557,0.4925,-0.01,"Moderate, 2008",403S01536_2008
403S01536,mean,6,SP_ROC,NA,NA,-0.023333333,NA,NA
403S01536,min,6,SP_Tim,144,173,-29,"Wet, 1993",403S01536_1993
403S01536,median,6,SP_Tim,144,173,-29,"Moderate, 2006",403S01536_2006
403S01536,max,6,SP_Tim,144,173,-29,"Wet, 2010",403S01536_2010
403S01536,mean,6,SP_Tim,NA,NA,-29,NA,NA
403S01536,min,6,Wet_BFL_Dur,95,124,-29,"Wet, 1993",403S01536_1993
403S01536,median,6,Wet_BFL_Dur,95,124,-29,"Moderate, 2006",403S01536_2006
403S01536,max,6,Wet_BFL_Dur,105,126,-21,"Moderate, 2008",403S01536_2008
403S01536,mean,6,Wet_BFL_Dur,NA,NA,-26.33333333,NA,NA
403S01536,min,6,Wet_BFL_Mag_10,0.41,1.5,-1.09,"Wet, 1993",403S01536_1993
403S01536,median,6,Wet_BFL_Mag_10,0.41,1.5,-1.09,"Moderate, 2006",403S01536_2006
403S01536,max,6,Wet_BFL_Mag_10,0.41,0.4,0.01,"Moderate, 2008",403S01536_2008
403S01536,mean,6,Wet_BFL_Mag_10,NA,NA,-0.723333333,NA,NA
403S01536,min,6,Wet_BFL_Mag_50,1.7,3,-1.3,"Moderate, 1996",403S01536_1996
403S01536,median,6,Wet_BFL_Mag_50,4.5,3,1.5,"Moderate, 2006",403S01536_2006
403S01536,max,6,Wet_BFL_Mag_50,4.5,3,1.5,"Wet, 2010",403S01536_2010
403S01536,mean,6,Wet_BFL_Mag_50,NA,NA,0.566666667,NA,NA
403S01536,min,6,Wet_Tim,39,47,-8,"Moderate, 1996",403S01536_1996
403S01536,median,6,Wet_Tim,49,49,0,"Moderate, 2006",403S01536_2006
403S01536,max,6,Wet_Tim,49,49,0,"Wet, 2010",403S01536_2010
403S01536,mean,6,Wet_Tim,NA,NA,-2.666666667,NA,NA
403S01536,NA,23,Peak_10,5,5,0,NA,403S01536_NA
403S01536,NA,23,Peak_2,5,5,0,NA,403S01536_NA
403S01536,NA,23,Peak_5,5,5,0,NA,403S01536_NA
403S01707,min,2,DS_Dur_WS,254,254,0,"Wet, 1992",403S01707_1992
403S01707,median,2,DS_Dur_WS,NA,NA,0.5,NA,NA
403S01707,max,2,DS_Dur_WS,225,224,1,"Moderate, 1994",403S01707_1994
403S01707,mean,2,DS_Dur_WS,NA,NA,0.5,NA,NA
403S01707,min,2,DS_Mag_50,17.83797917,17.85302083,-0.02,"Wet, 1992",403S01707_1992
403S01707,median,2,DS_Mag_50,NA,NA,-0.005,NA,NA
403S01707,max,2,DS_Mag_50,8.222041667,8.212645834,0.01,"Moderate, 1994",403S01707_1994
403S01707,mean,2,DS_Mag_50,NA,NA,-0.005,NA,NA
403S01707,min,2,DS_Mag_90,19.11250833,19.128675,-0.02,"Wet, 1992",403S01707_1992
403S01707,median,2,DS_Mag_90,NA,NA,0.005,NA,NA
403S01707,max,2,DS_Mag_90,11.545125,11.51803333,0.03,"Moderate, 1994",403S01707_1994
403S01707,mean,2,DS_Mag_90,NA,NA,0.005,NA,NA
403S01707,min,2,DS_Tim,226,227,-1,"Moderate, 1994",403S01707_1994
403S01707,median,2,DS_Tim,NA,NA,-0.5,NA,NA
403S01707,max,2,DS_Tim,194,194,0,"Wet, 1992",403S01707_1992
403S01707,mean,2,DS_Tim,NA,NA,-0.5,NA,NA
403S01707,min,2,Peak_Dur_2,1,1,0,"Moderate, 1994",403S01707_1994
403S01707,median,2,Peak_Dur_2,1,1,0,"Moderate, 1994",403S01707_1994
403S01707,max,2,Peak_Dur_2,22,22,0,"Wet, 1992",403S01707_1992
403S01707,mean,2,Peak_Dur_2,NA,NA,0,NA,NA
403S01707,min,2,Peak_Fre_2,1,1,0,"Moderate, 1994",403S01707_1994
403S01707,median,2,Peak_Fre_2,1,1,0,"Moderate, 1994",403S01707_1994
403S01707,max,2,Peak_Fre_2,3,3,0,"Wet, 1992",403S01707_1992
403S01707,mean,2,Peak_Fre_2,NA,NA,0,NA,NA
403S01707,min,2,Peak_Tim_2,129,129,0,"Wet, 1992",403S01707_1992
403S01707,median,2,Peak_Tim_2,129,129,0,"Wet, 1992",403S01707_1992
403S01707,max,2,Peak_Tim_2,142,142,0,"Moderate, 1994",403S01707_1994
403S01707,mean,2,Peak_Tim_2,NA,NA,0,NA,NA
403S01707,min,2,SP_Dur,78,79,-1,"Moderate, 1994",403S01707_1994
403S01707,median,2,SP_Dur,NA,NA,-0.5,NA,NA
403S01707,max,2,SP_Dur,54,54,0,"Wet, 1992",403S01707_1992
403S01707,mean,2,SP_Dur,NA,NA,-0.5,NA,NA
403S01707,min,2,SP_Mag,467.205625,467.6030833,-0.4,"Wet, 1992",403S01707_1992
403S01707,median,2,SP_Mag,NA,NA,-0.23,NA,NA
403S01707,max,2,SP_Mag,73.23279167,73.29533333,-0.06,"Moderate, 1994",403S01707_1994
403S01707,mean,2,SP_Mag,NA,NA,-0.23,NA,NA
403S01707,min,2,SP_ROC,0.00331329,0.003294424,0,"Moderate, 1994",403S01707_1994
403S01707,median,2,SP_ROC,0.00331329,0.003294424,0,"Moderate, 1994",403S01707_1994
403S01707,max,2,SP_ROC,0.149184408,0.149183067,0,"Wet, 1992",403S01707_1992
403S01707,mean,2,SP_ROC,NA,NA,0,NA,NA
403S01707,min,2,SP_Tim,140,140,0,"Wet, 1992",403S01707_1992
403S01707,median,2,SP_Tim,140,140,0,"Wet, 1992",403S01707_1992
403S01707,max,2,SP_Tim,148,148,0,"Moderate, 1994",403S01707_1994
403S01707,mean,2,SP_Tim,NA,NA,0,NA,NA
403S01707,min,1,Wet_BFL_Dur,57,57,0,"Wet, 1992",403S01707_1992
403S01707,median,1,Wet_BFL_Dur,57,57,0,"Wet, 1992",403S01707_1992
403S01707,max,1,Wet_BFL_Dur,57,57,0,"Wet, 1992",403S01707_1992
403S01707,mean,1,Wet_BFL_Dur,NA,NA,0,NA,NA
403S01707,min,1,Wet_BFL_Mag_10,8.325941667,8.26985,0.06,"Wet, 1992",403S01707_1992
403S01707,median,1,Wet_BFL_Mag_10,8.325941667,8.26985,0.06,"Wet, 1992",403S01707_1992
403S01707,max,1,Wet_BFL_Mag_10,8.325941667,8.26985,0.06,"Wet, 1992",403S01707_1992
403S01707,mean,1,Wet_BFL_Mag_10,NA,NA,0.06,NA,NA
403S01707,min,1,Wet_BFL_Mag_50,12.58216667,12.59245833,-0.01,"Wet, 1992",403S01707_1992
403S01707,median,1,Wet_BFL_Mag_50,12.58216667,12.59245833,-0.01,"Wet, 1992",403S01707_1992
403S01707,max,1,Wet_BFL_Mag_50,12.58216667,12.59245833,-0.01,"Wet, 1992",403S01707_1992
403S01707,mean,1,Wet_BFL_Mag_50,NA,NA,-0.01,NA,NA
403S01707,min,1,Wet_Tim,83,83,0,"Wet, 1992",403S01707_1992
403S01707,median,1,Wet_Tim,83,83,0,"Wet, 1992",403S01707_1992
403S01707,max,1,Wet_Tim,83,83,0,"Wet, 1992",403S01707_1992
403S01707,mean,1,Wet_Tim,NA,NA,0,NA,NA
403S01707,NA,23,Peak_10,1373.8591,1372.236658,1.62,NA,403S01707_NA
403S01707,NA,23,Peak_2,105.4414583,104.8749167,0.57,NA,403S01707_NA
403S01707,NA,23,Peak_5,1084.09835,1083.36488,0.73,NA,403S01707_NA
403S01728,NA,23,Peak_10,9.145833333,5,4.15,NA,403S01728_NA
403S01728,NA,23,Peak_2,6.704166667,5,1.7,NA,403S01728_NA
403S01728,NA,23,Peak_5,8.111666667,5,3.11,NA,403S01728_NA
403S02363,min,4,DS_Tim,214,215,-1,"Moderate, 1994",403S02363_1994
403S02363,median,4,DS_Tim,223,223,0,"Dry, 2012",403S02363_2012
403S02363,max,4,DS_Tim,238,238,0,"Moderate, 2003",403S02363_2003
403S02363,mean,4,DS_Tim,NA,NA,-0.25,NA,NA
403S02363,min,1,Peak_Dur_2,12,12,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Dur_2,12,12,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Dur_2,12,12,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Dur_2,NA,NA,0,NA,NA
403S02363,min,1,Peak_Dur_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Dur_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Dur_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Dur_5,NA,NA,0,NA,NA
403S02363,min,1,Peak_Fre_2,4,4,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Fre_2,4,4,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Fre_2,4,4,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Fre_2,NA,NA,0,NA,NA
403S02363,min,1,Peak_Fre_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Fre_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Fre_5,1,1,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Fre_5,NA,NA,0,NA,NA
403S02363,min,1,Peak_Tim_2,122.5,122.5,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Tim_2,122.5,122.5,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Tim_2,122.5,122.5,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Tim_2,NA,NA,0,NA,NA
403S02363,min,1,Peak_Tim_5,98,98,0,"Wet, 1993",403S02363_1993
403S02363,median,1,Peak_Tim_5,98,98,0,"Wet, 1993",403S02363_1993
403S02363,max,1,Peak_Tim_5,98,98,0,"Wet, 1993",403S02363_1993
403S02363,mean,1,Peak_Tim_5,NA,NA,0,NA,NA
403S02363,min,4,SP_Dur,66,67,-1,"Moderate, 1994",403S02363_1994
